geoid,typology_old,medrent90,medrent00,medrent16,medhval90,medhval00,medhval16,percol90,percol00,percol16,pernwh90,pernwh00,pernwh16,perli90,perli00,perli16,per_rent_90,per_rent_00,per_rent16,pop00,pop16,asian_16_low,carcommuters_00,pre50_16,hhwch16,empd15,density16,aland,li16,afford90,belowmedcol90,abovemednwh,abovemedli,abovemedrent,vulnrisk90,vuln90,afford00,belowmedcol00,abovemednwh00,abovemedli00,abovemedrent00,vulnrisk00,vuln00,afford16,belowmedcol16,abovemednwh16,abovemedli16,abovemedrent16,vulnrisk16,vuln16,hotmarket90(127%-169%),hotmarket00(110%-207%),percol16,edudiff0016,abm_dif_0016,edudiff9000,abm_dif_9000,hinc90_NYU,hinc00_NYU,hinc16_NYU,hinc90,hinc00,hinc16,pct_ch_hinc90_00,pct_ch_hinc00_16,abm_inc_90_00,abm_inc_00_16,li16,gent90_00,gent00_16,Type_1.19,ch_all_li_count90_00,ch_all_li_count00_16,liloss9016,per_limove16,per_limove09,exclusion,popgrowth0016,Incch0016,li_hh_16,Typology_final_1.19.19
9001021900,LI - Not Losing Low-Income Households,936,1131,1948,233100,247800,409700,0.3126355748,0.2461461959,0.3140041232,0.129872753,0.2590722035,0.5924587846,0.1980783952,0.1994645342,0.5920656919,0.3785365854,0.4128649635,0.4300670028,5346,6365,0.07007069914,0.8277591973,0.2191780822,0.3697654941,1161,0.002959079166,2151007,1,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,1,1,0,1,0,0,1,0.1323643925,-0.1137818034,0,-0.06648937891,0,45823,64468,57165,83956.40466,93478.6,57165,0.1134183332,-0.3884696662,1,0,0,0,0,MHI - Stable or Early Stage of Exclusion,-88.67236328,615.8204346,0,0.7868533134,0.7174873948,0,1,0.6115303396,1413.8529,LI - At Risk of Gentrification
9001022000,LI - Not Losing Low-Income Households,747,955,1437,169900,140800,253700,0.1586715867,0.1376099327,0.3511066437,0.3462233466,0.4893162393,0.6081659794,0.2396259801,0.2498683478,0.5978630781,0.5022789426,0.4899387577,0.5744680762,2808,3037,0.0401712216,0.8457321848,0.1682403433,0.4071566731,1417,0.004123915724,736436,1,0,1,1,1,1,1,0,1,0,1,1,0,FALSE,0,1,0,1,1,1,1,1,1,1,0.1669149707,0.02930503796,0,-0.02106165397,1,36370,49704,54250,66557.09992,72070.8,54250,0.08284164965,-0.2472679615,1,0,1,0,0,LI - At Risk of Gentrification,8.570068359,10.42248535,0,0.869808197,0.9088072777,1,1,0.7527320357,618.19043,LI - At Risk of Gentrification
9001022100,LI - Not Losing Low-Income Households,769,979,1524,218300,244400,447200,0.1989541241,0.1526190989,0.2652827799,0.3429419986,0.5719844358,0.7093877792,0.1811019454,0.1497715667,0.579724431,0.6338204593,0.6363636364,0.6935483813,6939,8575,0.02309037901,0.6577968526,0.2528314457,0.3761153054,3043,0.004274477803,2006093,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.0899192849,-0.06269981404,0,-0.04633502514,0,39853,56224,60330,72936.05322,81524.8,60330,0.1177572161,-0.2599797845,1,0,0,0,0,MHI - Stable or Early Stage of Exclusion,75.64282227,488.1375732,0,0.7482907772,0.8314861655,1,1,0.7400202147,1689.317,LI - At Risk of Gentrification
9001022200,LI - Not Losing Low-Income Households,843,876,1728,166300,188100,306700,0.09669079628,0.05979711692,0.3051369786,0.8423963134,0.8130081301,0.711951673,0.2642230362,0.2655287636,0.5522267222,0.7975584944,0.8464017186,0.9188514352,3075,4468,0.01969561325,0.4598316756,0.2735799896,0.3177278402,4614,0.00309765589,1442381,1,0,1,1,1,1,1,0,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.1076027397,0.0478056228,0,-0.03689367935,0,31426,37898,58889,57509.57959,54952.1,58889,-0.04447049648,0.07164239138,0,1,0,0,0,MHI - Stable or Early Stage of Exclusion,9.122741699,222.7537842,0,0.6937089562,0.8215572834,1,1,1.071642394,884.66724,LI - At Risk of Gentrification
9001022300,LI - Not Losing Low-Income Households,520,923,1852,258100,248500,381500,0.181372549,0.1123595506,0.2894044518,0.7024916326,0.7011993383,0.7419465184,0.1610736504,0.1976770869,0.4928378165,0.6140046296,0.540623091,0.5990968347,4836,5836,0.01901987663,0.5812005584,0.1631818182,0.3276467637,8652,0.002141770058,2724849,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.1210299712,0.008670420616,0,-0.06901299846,0,37614,47908,68787,68833.62045,69466.6,68787,0.009195790626,-0.009783118963,0,1,0,0,0,MHI - Stable or Early Stage of Exclusion,14.02282715,86.73760986,0,0.7120847106,0.7353675961,1,1,0.9902168812,982.22577,LI - At Risk of Gentrification
9001030100,MHI - Advanced Exclusion,1001.000027,1724,2223,491151.5698,1000000.023,2000000,0.684209288,0.73308617,0.8064833283,0.041831554,0.05679512,0.07031471282,0.16264972,0.1363592,0.1041288152,0.116166023,0.06066351,0.05819592625,3447.531738,3527,0,0,0.30659536,0,124.5087087,0.0003199127501,11024881,0,0,0,0,1,0,FALSE,0,1,1,1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.80648333,0.07339716,1,0.048876882,1,#N/A,#N/A,#N/A,207090.7434,290000.0094,250000,0.4003523588,-0.1379310638,1,0,0,0,0,VHI - Super Gentrification or Exclusion,-32.77746582,-36.3575592,1,0.4227156639,0.3118861318,0,1,0.8620689376,107.35681,LI - At Risk of Gentrification
9001030200,MHI - At Risk of Exclusion,1001,1063,2719,497600,748500,1205400,0.6565420561,0.4463302752,0.8737170696,0.0534742235,0.05595026643,0.07971201092,0.08698695811,0.05968634409,0.1839080453,0.1885924563,0.1385869565,0.1839080453,3378,3889,0.05451272821,0.5869731801,0.3669319187,0.5499557913,2091,0.0008492280628,4579453,0,0,0,0,0,0,FALSE,0,1,1,1,1,1,1,1,0,0,0,0,0,FALSE,0,0,1,0.87371707,0.4273867948,1,-0.2102117808,0,97845,156869,220139,179056.3524,227460.05,220139,0.2703266144,-0.03218609095,1,1,0,0,1,VHI - Super Gentrification or Exclusion,7.661697388,25.82240295,0,0.6195350289,0.4691596329,0,1,0.9678139084,208,LI - At Risk of Gentrification
9001030300,MHI - Displacement of LI hh - Ongoing Exclusion,1001,2001,2492,500001,1000001,1850000,0.7081655071,0.4061458719,0.8765432239,0.04233350542,0.03746610796,0.04407846928,0.07173377049,0.05926372394,0.1154945791,0.121299639,0.1006517017,0.08938121051,4057,4129,0.02567207556,0.6888586957,0.3860268172,0.4576012223,1179,0.0004998567255,8260367,0,0,0,0,0,0,FALSE,0,1,1,1,1,1,1,1,0,0,0,0,0,FALSE,0,1,1,0.87654322,0.4703973481,1,-0.3020196352,0,121735,200001,250001,222775.0555,290000,250000,0.3017615378,-0.137931034,1,0,0,0,0,VHI - Super Gentrification or Exclusion,-6.308364868,-19.02096558,1,0.1819796562,0.4027974606,1,1,0.8620689655,151.1824,LI - At Risk of Gentrification
9001030400,MHI - Displacement of LI hh - Ongoing Exclusion,1001,1411,2945,334600,491400,907700,0.4558303887,0.3634361233,0.6419197321,0.02706956248,0.08048349057,0.172293365,0.1557365261,0.1190622326,0.2117727846,0.1573994867,0.1795275591,0.2781844735,3392,4295,0.1119906868,0.6856140351,0.3667117727,0.4897510981,3428,0.001206945487,3558570,0,0,0,0,0,0,FALSE,0,1,0,1,1,1,1,1,0,0,0,0,0,FALSE,0,1,1,0.64191973,0.2784836067,1,-0.09239426534,0,65623,103023,147813,120090.0888,149383.35,147813,0.2439273894,-0.01051221602,1,1,0,0,1,VHI - Super Gentrification or Exclusion,30.99151611,-46.32626343,0,0.4274670482,0.3462715149,0,1,0.9894877843,289.28162,LI - At Risk of Gentrification
9001030500,MHI - At Risk of Exclusion,1001,966,2500,369400,540400,1006000,0.5181898846,0.4138855781,0.7930115461,0.05606361829,0.06173766185,0.151435107,0.09894976271,0.09845983156,0.2170511186,0.1422096317,0.1167227834,0.1122964621,5329,5679,0.06110230674,0.6916902738,0.4146341463,0.5833801235,1051,0.001061253917,5351217,0,0,0,0,0,0,FALSE,0,1,1,1,1,1,1,1,0,0,0,0,0,FALSE,0,0,1,0.79301155,0.3791259719,1,-0.1043043066,0,76877,126286,176806,140911.5717,183114.7,176806,0.2995007932,-0.03445217758,1,1,0,0,1,VHI - Super Gentrification or Exclusion,-54.35144043,55.83029175,0,0.2954743207,0.4528514445,1,1,0.9655478233,386.56805,LI - At Risk of Gentrification
9001035100,MHI - At Risk of Exclusion,1001,1405,1856,374600,554000,940400,0.5279249898,0.3372874654,0.7026370168,0.0604686319,0.07975460123,0.1723514199,0.192474007,0.1281364562,0.3459821343,0.3819591261,0.3261236904,0.4203979969,6846,7740,0.04560723514,0.7440159574,0.2098148692,0.3703358209,4700,0.001178516288,6567580,0,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.70263702,0.3653495546,1,-0.1906375244,0,56691,84568,105700,103744.5337,122623.6,105700,0.1819764972,-0.138012588,1,0,0,0,0,MHI - Stable or Early Stage of Exclusion,-149.7854004,294.4984741,0,0.3922552168,0.1881034821,0,1,0.8619874151,1112.6786,LI - At Risk of Gentrification
9001035200,MHI - Advanced Exclusion,1000.999991,1153,2457,500000.9955,1000000,2000000,0.726429701,0.79520386,0.8981055021,0.008324662,0.045267489,0.06296415627,0.098651245,0.14022538,0.08367464691,0.078189299,0.061787073,0.123689726,3402,3097,0,0,0.18664227,0,41.3785409,0.0001779810592,17400728,0,0,0,0,0,0,FALSE,0,1,1,1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.8981055,0.10290164,1,0.068774159,1,#N/A,#N/A,#N/A,250442.8177,290000,250000,0.1579489559,-0.137931034,1,0,0,0,0,VHI - Super Gentrification or Exclusion,48.86585999,-67.69149017,0,0.2669475973,0.2719244957,1,0,0.8620689655,79.825615,LI - At Risk of Gentrification
9001035300,MHI - Advanced Exclusion,1001.000039,1375.35777,2679,499910.6532,817658.4147,1547300,0.630828362,0.76365358,0.8099139929,0.034032102,0.04191868,0.1218726784,0.12665012,0.092047818,0.1337444186,0.08217097,0.051859573,0.05750798807,3992.155929,4037,0,0,0.15031646,0,187.4658499,0.0003002657244,13444758,0,0,0,0,0,0,FALSE,0,1,1,1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.80991399,0.04626041,0,0.132825218,1,#N/A,#N/A,#N/A,206337.7399,262337.9562,250000,0.2714007497,-0.04703076929,1,1,0,0,0,VHI - Super Gentrification or Exclusion,-37.43103027,56.07896423,0,0.2394072711,0.4578524785,1,1,0.9529692295,167.44801,LI - At Risk of Gentrification
9001035400,MHI - Advanced Exclusion,986.9999901,671,2375,500000.995,918800,1533100,0.711760938,0.78200692,0.8029174209,0.045119122,0.043402102,0.07499069721,0.1036988,0.1350825,0.1397293359,0.064918034,0.050125312,0.05513784289,5138,5374,0,0,0.20783848,0,96.78090439,0.0002677492892,20071015,0,0,0,0,0,0,FALSE,0,1,1,1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.80291742,0.0209105,0,0.070245982,1,#N/A,#N/A,#N/A,237374.7876,290000,250000,0.2216967195,-0.137931034,1,0,0,0,0,VHI - Super Gentrification or Exclusion,58.5916748,7.416366577,0,0.2903498709,0.3740655482,1,1,0.8620689655,223.00803,LI - At Risk of Gentrification
9001042500,MHI - At Risk of Exclusion,1001,1708,2813,285000,312100,504400,0.4040567951,0.2640058587,0.5232231021,0.06528803545,0.08852192745,0.2398808002,0.1220495934,0.1266995574,0.2923696935,0.05843621399,0.05153203343,0.08641114831,3694,4027,0.017382667,0.849789916,0.1495198903,0.3198606272,256,0.0006440102568,6253006,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.5232231,0.2592172413,1,-0.1400509365,0,58828,84550,122917,107655.2414,122597.5,122917,0.138797313,0.002606088994,1,1,0,0,1,MHI - Advanced Gentrification,98.21807861,58.61141968,0,0.4597058892,0.4467210472,0,1,1.002606089,419.55051,LI - At Risk of Gentrification
9001042600,MHI - Displacement of LI hh - Ongoing Exclusion,813,860,2014,258600,260700,469100,0.3328525063,0.2070175439,0.5045602322,0.1134825612,0.1656457376,0.2693307996,0.1112981566,0.1619475,0.3117928505,0.1900826446,0.1700194679,0.3254335225,3918,4229,0.0274296524,0.8444013572,0.07642276423,0.3011560694,1350,0.001437931609,2941030,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.50456023,0.2975426861,1,-0.1258349625,0,60755,71373,98241,111181.6503,103490.8496,98241,-0.06917329133,-0.05072766915,0,0,0,0,0,MHI - Stable or Early Stage of Exclusion,130.3227539,34.95019531,0,0.4316980839,0.50543046,1,1,0.9492723304,539.40161,LI - At Risk of Gentrification
9001042700,MHI - At Risk of Exclusion,958,1221,1978,239700,233900,346300,0.3964994951,0.2939601309,0.5279367566,0.1260460251,0.1795348837,0.2765514255,0.1855231879,0.1441082175,0.351210624,0.2483737433,0.2366492147,0.2915094197,4300,4802,0.1134943773,0.885580604,0.05024898144,0.2523584906,12353,0.001158281508,4145797,0,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.52793676,0.2339766291,1,-0.1025393642,0,54330,70532,95179,99518.12611,102271.4,95179,0.02766605467,-0.0693488121,0,0,0,0,0,MHI - Stable or Early Stage of Exclusion,35.48266602,183.1488647,0,0.550507009,0.6853119135,1,1,0.9306511889,744.56653,LI - At Risk of Gentrification
9001042800,MHI - Displacement of LI hh - Ongoing Exclusion,718,754,1198,220600,237900,435100,0.3270735524,0.2439170922,0.3847689629,0.09816225908,0.1877360587,0.2852596045,0.1519888704,0.158402773,0.3141380548,0.2015457788,0.1910241657,0.1689976752,4501,5027,0.05072607917,0.8597457627,0.3524355301,0.3543123543,729,0.002059840687,2440480,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.38476896,0.1408518678,1,-0.08315646021,0,55000,71250,106429,100650.0029,103312.5005,106429,0.02645303123,0.03016575426,0,1,0,0,0,MHI - Ongoing Exclusion,48.00097656,-49.79241943,0,0.385060668,0.5261130929,1,1,1.030165754,539.06091,LI - At Risk of Gentrification
9001042900,MHI - At Risk of Exclusion,1001,1363,1861,333200,378200,602400,0.4651924652,0.2918418839,0.645188272,0.03293413174,0.09424414927,0.09975062311,0.07517016077,0.1022931955,0.2870358229,0.1085271318,0.06466876972,0.1116584539,1581,1604,0.01558603491,0.9092105263,0.2257053292,0.2791461412,82,0.0004110794629,3901922,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.64518827,0.3533463861,1,-0.1733505813,0,61189,90847,137656,111483.4569,131728.15,137656,0.1815937012,0.04500063136,1,1,0,0,1,MHI - Advanced Gentrification,47.70690155,6.058868408,0,0.5905003548,0.08482318372,0,1,1.045000632,174.80481,LI - At Risk of Gentrification
9001043000,MHI - Displacement of LI hh - Ongoing Exclusion,845,968,1526,243600,280100,472300,0.3366606171,0.2395882078,0.5235042572,0.09366925065,0.1450331126,0.2848020494,0.1589022898,0.1418127368,0.2812195122,0.2186932849,0.1974137931,0.1554621905,3020,3132,0.03575989783,0.8391167192,0.3630417007,0.3226890756,383,0.001034192067,3028451,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.52350426,0.2839160522,1,-0.09707240929,0,54621,78050,123409,99956.42888,113172.5,123409,0.1322183162,0.09045042098,1,1,0,0,0,MHI - Ongoing Exclusion,8.825653076,-37.68618774,0,0.3899858296,0.4717786312,1,1,1.090450419,334.65121,LI - At Risk of Gentrification
9001043100,MHI - At Risk of Exclusion,1001,1314,2099,300200,341400,502800,0.4194782609,0.2679425837,0.4463926554,0.1422680412,0.1805322465,0.2932161689,0.1394907099,0.1056319434,0.2643583417,0.147440273,0.1535603715,0.1488981545,4171,4894,0.08295872497,0.7879907621,0.1211594203,0.3966646814,5241,0.0007356379615,6652729,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.44639266,0.1784500763,1,-0.1515356771,0,69061,93984,125536,126380.9298,136275.562,125536,0.07829213142,-0.07880768925,1,0,0,0,0,MHI - Stable or Early Stage of Exclusion,77.03253174,51.78121948,0,0.6958091259,0.5021440272,0,1,0.9211923119,443.85767,LI - At Risk of Gentrification
9001043200,LI - Ongoing Displacement of Low- Income Households,652,740,1125,239900,221800,407000,0.2282023681,0.1714285714,0.4345291555,0.3529845247,0.4517933531,0.5388697982,0.1307974242,0.2412997403,0.4916116297,0.4130434783,0.4083044983,0.4003511965,3039,3203,0.1301904465,0.8035460993,0.1485477178,0.3678665496,605,0.001156514756,2769528,1,0,0,1,0,1,FALSE,0,1,0,1,1,0,FALSE,0,0,0,1,1,0,FALSE,0,0,1,0.43452916,0.2631005886,1,-0.05677379671,0,49811,51182,73125,91154.12843,74213.89871,73125,-0.1858416051,-0.01467243675,0,1,0,0,0,MHI - Ongoing Exclusion,219.511322,-22.53405762,0,0.6144465208,0.7074986696,1,1,0.9853275635,559.94562,LI - At Risk of Gentrification
9001043300,LI - Not Losing Low-Income Households,842,1116,1797,206900,199600,358100,0.2429820525,0.1791248861,0.3287211657,0.1289793239,0.2787046124,0.5597761869,0.2038077758,0.203040125,0.4429100752,0.1912878788,0.2016057092,0.3330442309,3057,3396,0.03769140165,0.8121212121,0.3637130802,0.3616652212,45,0.002759445576,1230682,1,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,1,1,0,1,0,1,1,0.1089107762,-0.07021410984,0,-0.06385716641,0,51958,60227,75125,95083.14355,87329.15,75125,-0.08154961467,-0.1397488713,0,0,0,0,0,MHI - Stable or Early Stage of Exclusion,30.32794189,83.56762695,0,0.7721260786,0.7699088454,0,1,0.8602511303,510.67532,LI - At Risk of Gentrification
9001043400,LI - Not Losing Low-Income Households,759,847,1372,178800,190000,345400,0.2310635042,0.1526386106,0.3484698832,0.2511602512,0.5160789532,0.594465673,0.217364557,0.20700954,0.5528864264,0.6419082126,0.673119469,0.6114903092,4509,4192,0.1230916031,0.7015108207,0.5357894737,0.2736063709,2156,0.003085810865,1358476,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,0,1,1,1,1,0,0,1,0.1140884201,-0.03855019042,0,-0.07842489365,0,37303,47245,55250,68264.48968,68505.25,55250,0.003526875051,-0.1934924722,0,0,1,0,0,LI - Ongoing Displacement of Low-Income Households,169.4651489,-12.39984131,0,0.7454624772,0.8393242359,1,0,0.8065075304,971.97437,LI - At Risk of Gentrification
9001043500,MHI - Displacement of LI hh - Ongoing Exclusion,724,1020,1405,242500,242300,401100,0.2955555556,0.2359745518,0.4220636785,0.1704270749,0.1304537522,0.2722967565,0.1358369397,0.1923878831,0.293317914,0.1258660508,0.1396588486,0.1737331897,2292,2534,0.02209944751,0.852081488,0.138832998,0.3650465357,918,0.001379285569,1837183,0,0,0,1,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.42206368,0.1860891282,1,-0.05958100379,0,51110,61452,99375,93661.57425,89252.03471,99375,-0.04707949236,0.1134199947,0,1,0,0,1,MHI - Advanced Gentrification,66.25012207,-80.82589722,0,0.569517374,0.829905926,1,1,1.113419995,283.63843,LI - At Risk of Gentrification
9001043600,LI - Not Losing Low-Income Households,375,458,1456,224500,257900,412800,0.2883193691,0.1919961887,0.3879387975,0.123268206,0.2440944882,0.3329932094,0.1802045614,0.1020381677,0.3866224587,0.2635009311,0.2450980392,0.3079555035,2921,2940,0.07517006803,0.8070784178,0.3612648221,0.2899914457,4857,0.002028718092,1449191,1,1,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.1166430774,-0.07535311121,0,-0.09632318049,0,49219,72841,93542,90070.88701,105619.4231,93542,0.1726255417,-0.1143485084,1,0,0,0,0,MHI - Stable or Early Stage of Exclusion,-76.88690186,47.71237183,0,0.7042985559,0.9031086167,1,1,0.8856514949,451.96164,LI - At Risk of Gentrification
9001043700,LI - Not Losing Low-Income Households,639,821,1337,261100,103500,183800,0.1882970743,0.1175584024,0.3063829839,0.5562913907,0.6093663912,0.6064764261,0.1623571525,0.2354697059,0.6868260503,0.8204301075,0.847754655,0.8575851321,1815,1822,0.006586169045,0.5979381443,0.2766544118,0.1888544892,3182,0.001532570917,1188852,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.121187566,0.003629163606,0,-0.07073867186,0,31199,32944,45507,57094.16961,47768.8,45507,-0.1633331329,-0.0473488979,0,1,1,0,0,LI - At Risk of Gentrification,128.8630371,13.50836182,0,0.739444375,0.9469288588,1,1,0.9526511028,665.53442,LI - At Risk of Gentrification
9001043800,LI - Not Losing Low-Income Households,796,945,1464,204200,177900,318800,0.259594568,0.1458676929,0.3682413101,0.2673323823,0.4551566492,0.6799544692,0.2639470836,0.2685417803,0.542550683,0.53056922,0.5689768977,0.5375914574,7437,7902,0.08200455581,0.7918303221,0.293535416,0.377910845,2693,0.004065536322,1943655,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,1,0,1,1,1,1,1,0,1,0.1249357126,-0.02093198026,0,-0.1137268751,0,40862,44338,60875,74779.18886,64290.1,60875,-0.1402674913,-0.05312015489,0,0,0,0,0,MHI - Ongoing Exclusion,343.3392334,-103.5072021,0,0.7491518855,0.8299611807,1,1,0.9468798462,1630.9073,LI - At Risk of Gentrification
9001043900,LI - Not Losing Low-Income Households,927,981,1471,231000,247800,473600,0.3091960352,0.2553985604,0.3940197825,0.1438863318,0.2693139375,0.4418999255,0.1747804421,0.1713782115,0.3840371668,0.2056514914,0.1982160555,0.1693827212,5087,5895,0.07633587786,0.8283079106,0.3145315488,0.3851851852,971,0.001711806178,3443731,1,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.1329189424,-0.122479618,0,-0.05379747486,0,55877,69709,87083,102254.9086,101078.05,87083,-0.01150906645,-0.1384578496,0,0,0,0,0,MHI - Stable or Early Stage of Exclusion,17.65734863,90.13391113,0,0.6493986249,0.7853452563,1,1,0.8615421449,777.67529,LI - At Risk of Gentrification
9001044000,LI - Not Losing Low-Income Households,683,845,1347,198200,181600,329400,0.1930022573,0.1651939126,0.2197309434,0.4531733746,0.6204330176,0.7563233376,0.2662004251,0.2490781926,0.5972591639,0.6534606205,0.6697595951,0.5513513684,5912,6049,0.03405521574,0.7173350582,0.4003378378,0.3099099099,404,0.005008092926,1207845,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,0,1,0.1074490405,-0.05774487215,0,-0.02780834472,1,34084,41510,55128,62373.71968,60189.5,55128,-0.03501826897,-0.08409274369,0,0,1,0,0,LI - Ongoing Displacement of Low-Income Households,282.444458,-110.645874,0,0.7457211018,0.8081760406,1,1,0.9159072596,1325.9153,LI - At Risk of Gentrification
9001044100,LI - Ongoing Gentrification,629,669,1572,125000,96700,191700,0.1337579618,0.145082332,0.4324675202,0.7151307597,0.7612903226,0.6900584698,0.2054312165,0.2246783163,0.4792670608,0.7858823529,0.8107511046,0.7513736486,3410,3249,0.03908895045,0.5309343434,0.3110698825,0.2156593407,3896,0.003201830631,1014732,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,0,1,0,1,1,1,1,1,0,1,0.1551226551,0.01004032312,0,0.01132437021,1,29402,32250,75750,53805.65984,46762.5,75750,-0.1308999807,0.6198877096,0,1,0,0,0,MHI - Ongoing Exclusion,114.4815063,-263.0991821,0,0.6369865537,0.7274161577,1,0,1.619887731,697.81287,LI - At Risk of Gentrification
9001044200,LI - Not Losing Low-Income Households,768,872,1397,202600,237000,374800,0.2382782475,0.1483108108,0.4098306298,0.2951162183,0.3828351013,0.5763177872,0.226631725,0.1936431186,0.5097604394,0.5738233398,0.6102809325,0.6291640401,4148,4003,0.0462153385,0.7517401392,0.5796105384,0.2350722816,2073,0.002770717743,1444752,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,0,1,1,1,1,0,0,1,0.1539179766,0.005607165797,0,-0.08996743669,0,40776,51415,64844,74620.08002,74551.75,64844,-0.0009157054592,-0.1302149147,0,0,0,0,0,MHI - Ongoing Exclusion,106.9078979,-22.355896,0,0.6168402433,0.7613883018,1,0,0.8697850822,811.02887,LI - At Risk of Gentrification
9001044300,MHI - At Risk of Exclusion,836,1048,1941,244200,316100,476300,0.2845653007,0.2559859155,0.5044835806,0.1015112632,0.1536247056,0.2853554487,0.1964250182,0.1198813882,0.3487158716,0.2546628407,0.2311654862,0.2955541611,3821,3981,0.05199698568,0.8057809331,0.3538186158,0.2435817157,976,0.001024999324,3883905,0,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.127427044,-0.1285588714,0,-0.02857938516,1,51479,77421,99659,94206.57077,112260.45,99659,0.1916414052,-0.1122519076,1,0,0,0,0,MHI - Stable or Early Stage of Exclusion,1.821136475,62.12435913,0,0.7023953199,0.7240998149,1,1,0.8877480894,556.89923,LI - At Risk of Gentrification
9001044400,LI - Not Losing Low-Income Households,659,838,1391,211400,190900,454500,0.149467839,0.1640587956,0.2297979742,0.7080152672,0.7323513063,0.7927904725,0.1785663283,0.1621320034,0.6277542114,0.4918872758,0.4987468672,0.6036636233,3598,3856,0,0.6662728884,0.5176380368,0.4146544546,708,0.001446240618,2666223,1,0,1,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.1075793712,-0.05647942449,0,0.01459095667,1,34189,51250,52668,62613.04475,74312.5,52668,0.1868533194,-0.2912632525,1,0,1,0,0,LI - Not Losing Low-Income Households,-31.79736328,140.7131348,0,0.8190090656,0.4958423376,0,1,0.7087367536,753.9328,LI - At Risk of Gentrification
